ID,Date,Product,Region,Store_Type,Price,Discount,Marketing_Spend,Sales,no of units sold,season
1448,18-12-2023,Air_Conditioner,South,Retail,61797.17,0.01,2175.92,431446.288,7,Winter
1449,19-12-2023,Ceiling_Fan,North,Retail,22025.1,0.19,999.71,130020.345,6,Winter
1450,20-12-2023,Microwave,East,Online,21595.74,0.33,4869.97,89356.566,4,Winter
1451,21-12-2023,Air_Conditioner,West,Online,17106.27,0.14,3082.63,154975.353,9,Winter
1452,22-12-2023,Washing_Machine,South,Online,32899.61,0.15,1075.13,175355.765,5,Winter
1453,23-12-2023,Ceiling_Fan,North,Online,68525.9,0.34,2087.63,201319.43,3,Winter
1454,24-12-2023,Ceiling_Fan,South,Online,67093.4,0.24,2961.68,580571.173,9,Winter
1455,25-12-2023,Air_Conditioner,West,Online,33711.82,0.25,2897.99,209423.474,6,Winter
1456,26-12-2023,Air_Conditioner,East,Retail,49183.91,0.2,659.77,323459.734,7,Winter
1457,27-12-2023,Microwave,East,Retail,59061.22,0.34,4778.78,329252.664,6,Winter
1458,28-12-2023,Refrigerator,East,Online,23090.51,0.24,1739.19,170406.184,7,Winter
1459,29-12-2023,Air_Conditioner,North,Retail,17610.58,0.31,572.83,60305.635,3,Winter
1460,30-12-2023,Air_Conditioner,North,Retail,77907.2,0.24,844,100418.032,1,Winter
1461,31-12-2023,Water_Purifier,East,Retail,51316.8,0.26,3110.88,409514.001,8,Winter
1462,01-01-2024,Washing_Machine,West,Retail,78606.18,0.1,1120.03,152820.71,2,Winter
1463,02-01-2024,Water_Purifier,West,Online,30331.7,0.11,687.76,202366.31,7,Winter
1464,03-01-2024,Water_Purifier,North,Retail,57727.38,0.27,2208.32,73360.62,1,Winter
1465,04-01-2024,Ceiling_Fan,East,Retail,21695.27,0.1,3302.43,85479.22,4,Winter
1466,05-01-2024,Refrigerator,West,Online,24590.01,0.2,1003.28,30830.65,1,Winter
1467,06-01-2024,Washing_Machine,West,Online,43392.66,0.09,1909.98,225074.69,5,Winter
1468,07-01-2024,Microwave,West,Online,28971.36,0.29,2379.92,141482.73,5,Winter
1469,08-01-2024,Microwave,North,Online,17571.62,0.04,1217.57,42895.53,2,Winter
1470,09-01-2024,Air_Conditioner,East,Retail,24716.05,0.29,2777.33,76241.61,3,Winter
1471,10-01-2024,Air_Conditioner,South,Online,7681.13,0.21,883.46,56871.11,7,Winter
1472,11-01-2024,Microwave,East,Retail,57831.77,0.07,709.33,267922.85,5,Winter
1473,12-01-2024,Air_Conditioner,East,Retail,41908.75,0.19,2839.26,279135.02,7,Winter
1474,13-01-2024,Refrigerator,North,Online,12068.23,0.1,1615.54,101496.18,8,Winter
1475,14-01-2024,Water_Purifier,West,Online,17877.05,0.11,929.18,155432.19,9,Winter
1476,15-01-2024,Air_Conditioner,West,Online,12690.09,0.12,2407.61,101453.59,8,Winter
1477,16-01-2024,Ceiling_Fan,North,Online,50944.46,0.02,4618.13,192545.35,4,Winter
1478,17-01-2024,Air_Conditioner,North,Online,12065.78,0.35,3758.87,75785.78,6,Winter
1479,18-01-2024,Washing_Machine,North,Online,61571.17,0.01,4170.27,506634.78,8,Winter
1480,19-01-2024,Refrigerator,North,Retail,6538.32,0.23,4423.61,42967.4,7,Winter
1481,20-01-2024,Washing_Machine,North,Retail,23703.18,0.13,4876.82,23437.81,1,Winter
1482,21-01-2024,Washing_Machine,South,Retail,71800,0.23,3934.61,530090.45,7,Winter
1483,22-01-2024,Ceiling_Fan,East,Retail,58889.85,0.12,3237.84,414730.27,7,Winter
1484,23-01-2024,Refrigerator,East,Online,10472.62,0.24,2144.42,62970.79,6,Winter
1485,24-01-2024,Refrigerator,East,Online,66584.46,0.26,1317.39,85424.85,1,Winter
1486,25-01-2024,Refrigerator,West,Retail,41977.63,0.24,3589.97,98679.7,2,Winter
1487,26-01-2024,Refrigerator,South,Retail,68508.73,0.04,4977.27,635345.91,9,Winter
1488,27-01-2024,Refrigerator,East,Retail,50055.48,0.23,2603.11,212219.82,4,Winter
1489,28-01-2024,Ceiling_Fan,West,Online,56137.48,0.1,3756.56,231435.18,4,Winter
1490,29-01-2024,Air_Conditioner,South,Online,79512.62,0.01,2727.92,673779.82,8,Winter
1491,30-01-2024,Washing_Machine,South,Online,22425.17,0.15,2443.7,34044.87,2,Winter
1492,31-01-2024,Refrigerator,West,Retail,51795.92,0.15,2346.38,209235.13,4,Winter
1493,01-02-2024,Air_Conditioner,South,Retail,39524.1,0.16,2770.81,145460.46,4,Winter
1494,02-02-2024,Air_Conditioner,West,Online,7958.9,0.25,2151.03,24764.09,3,Winter
1495,03-02-2024,Washing_Machine,East,Online,6085.3,0.11,3869.48,20413.84,3,Winter
1496,04-02-2024,Ceiling_Fan,West,Retail,13942.14,0.11,4434.22,35868.95,3,Winter
1497,05-02-2024,Microwave,South,Retail,53681.88,0.02,4472.98,134477.04,3,Winter
1498,06-02-2024,Microwave,East,Online,47537.23,0.24,1524.64,244359.32,5,Winter
1499,07-02-2024,Air_Conditioner,East,Retail,46507.22,0.2,4531.59,345066.96,7,Winter
1500,08-02-2024,Water_Purifier,North,Online,7389.26,0.12,2036.98,36282.04,5,Winter
1501,09-02-2024,Water_Purifier,North,Online,40197.72,0.25,1891.88,110999.1,3,Winter
1502,10-02-2024,Washing_Machine,South,Retail,74346.71,0.19,3770.4,146483.68,2,Winter
1503,11-02-2024,Microwave,West,Retail,34819.39,0.16,1871.13,247770.73,7,Winter
1504,12-02-2024,Air_Conditioner,West,Retail,51869.19,0.18,738.35,414414.67,8,Winter
1505,13-02-2024,Ceiling_Fan,South,Online,63486.4,0.22,2181.28,205129.06,3,Winter
1506,14-02-2024,Microwave,East,Retail,63794.4,0.23,3746.6,177749.47,3,Winter
1507,15-02-2024,Air_Conditioner,South,Retail,43946.01,0.1,1971.31,253660.45,6,Winter
1508,16-02-2024,Air_Conditioner,South,Online,69346.4,0.05,3333.02,525580.72,8,Winter
1509,17-02-2024,Refrigerator,East,Online,34353.36,0.05,3470.54,166397.16,5,Winter
1510,18-02-2024,Ceiling_Fan,West,Retail,71651.99,0.22,3801.81,372813.44,5,Winter
1511,19-02-2024,Refrigerator,South,Online,23017.04,0.31,4537.09,118302.29,5,Winter
1512,20-02-2024,Washing_Machine,West,Online,26016.23,0.14,2446.54,215804.22,8,Winter
1513,21-02-2024,Refrigerator,South,Online,8984.05,0.06,1248.94,20988.68,2,Winter
1514,22-02-2024,Refrigerator,East,Retail,64668.64,0.26,1935.17,477420.59,7,Winter
1515,23-02-2024,Microwave,East,Retail,36279.14,0.29,2444.75,116669.4,3,Winter
1516,24-02-2024,Water_Purifier,North,Online,22183.75,0.31,3712.51,114935.63,5,Winter
1517,25-02-2024,Air_Conditioner,East,Online,22384.27,0.21,559.05,108784.56,5,Winter
1518,26-02-2024,Ceiling_Fan,North,Online,72605,0.3,1921.03,273431.32,4,Winter
1519,27-02-2024,Refrigerator,South,Retail,67543.75,0.01,4009.29,486980.41,7,Winter
1520,28-02-2024,Ceiling_Fan,West,Online,46514.82,0.04,3518.86,203702.97,4,Winter
1521,29-02-2024,Water_Purifier,East,Online,51208.31,0.03,3792.83,106049.34,2,Winter
1522,01-03-2024,Water_Purifier,East,Retail,40574.42,0.25,4153.15,164327.63,4,Summer
1523,02-03-2024,Refrigerator,East,Online,34374.99,0.02,4024.56,191925.81,6,Summer
1524,03-03-2024,Washing_Machine,South,Retail,73660.77,0.17,3569.82,172234.28,2,Summer
1525,04-03-2024,Refrigerator,North,Retail,14420.95,0.17,2478.48,112758.51,8,Summer
1526,05-03-2024,Microwave,South,Retail,36383.51,0.11,4926.19,98674.99,3,Summer
1527,06-03-2024,Air_Conditioner,West,Online,30842.14,0.3,3060.83,101104.66,3,Summer
1528,07-03-2024,Washing_Machine,South,Online,42361.3,0.06,1412.46,95342.8,2,Summer
1529,08-03-2024,Refrigerator,West,Retail,39322.39,0.12,1817.66,201468.64,5,Summer
1530,09-03-2024,Ceiling_Fan,East,Online,43916.71,0.27,3621.03,120822.73,3,Summer
1531,10-03-2024,Washing_Machine,West,Retail,15493.92,0.01,4661.33,82883.46,5,Summer
1532,11-03-2024,Washing_Machine,West,Online,43485.61,0.24,1304.24,99859.47,2,Summer
1533,12-03-2024,Refrigerator,North,Retail,23181.41,0.29,870.56,24424.47,1,Summer
1534,13-03-2024,Washing_Machine,West,Retail,18824.85,0.33,4466.89,101065.66,5,Summer
1535,14-03-2024,Ceiling_Fan,West,Online,9862.57,0.31,4618.75,46069.5,5,Summer
1536,15-03-2024,Water_Purifier,South,Online,62198.94,0.11,1743.71,225118.01,4,Summer
1537,16-03-2024,Washing_Machine,East,Online,37058.14,0.21,2197.79,41789.87,1,Summer
1538,17-03-2024,Water_Purifier,South,Online,51998.28,0.03,3470.85,443361.79,9,Summer
1539,18-03-2024,Ceiling_Fan,South,Retail,59569.5,0.09,1984.69,137046.85,2,Summer
1540,19-03-2024,Refrigerator,East,Retail,55948.75,0.03,4447.21,508875.12,9,Summer
1541,20-03-2024,Air_Conditioner,East,Online,40287.55,0.11,984.1,190300.22,5,Summer
1542,21-03-2024,Washing_Machine,West,Online,34092.39,0.31,670.92,95588.29,3,Summer
1543,22-03-2024,Air_Conditioner,West,Retail,33196.99,0.12,1438.19,224236.87,7,Summer
1544,23-03-2024,Ceiling_Fan,North,Online,53003.66,0.2,1787.4,377027.95,7,Summer
1545,24-03-2024,Washing_Machine,South,Online,42109.58,0.15,1008.17,155214.18,4,Summer
1546,25-03-2024,Water_Purifier,East,Online,68684.92,0.16,795.61,269211.83,4,Summer
1547,26-03-2024,Microwave,West,Online,70602.65,0.34,3900.23,228255.53,3,Summer
1548,27-03-2024,Air_Conditioner,East,Retail,17792.03,0.1,1239.24,148933.82,8,Summer
1549,28-03-2024,Washing_Machine,West,Retail,15217.52,0.22,4612.65,85854.19,6,Summer
1550,29-03-2024,Air_Conditioner,North,Online,52280.07,0.15,2156,143482.28,3,Summer
1551,30-03-2024,Washing_Machine,North,Retail,27591.93,0.02,3517.73,72061.77,3,Summer
1552,31-03-2024,Refrigerator,East,Online,6392.8,0.17,1514.31,16307.05,3,Summer
1553,01-04-2024,Water_Purifier,North,Online,71648.2,0.28,1581.45,208745.088,3,Summer
1554,02-04-2024,Air_Conditioner,East,Online,22017.56,0.03,3086.19,78721.632,4,Summer
1555,03-04-2024,Microwave,West,Retail,74696.05,0.02,3022.89,608446.548,8,Summer
1556,04-04-2024,Microwave,South,Retail,58807.58,0.05,3959.28,136990.956,2,Summer
1557,05-04-2024,Ceiling_Fan,North,Retail,62199.01,0.27,3910.16,244438.02,4,Summer
1558,06-04-2024,Washing_Machine,West,Retail,20109.61,0.25,3518.09,119912.28,6,Summer
1559,07-04-2024,Air_Conditioner,South,Retail,22564.58,0.2,2521.09,78367.464,3,Summer
1560,08-04-2024,Ceiling_Fan,South,Online,44095.08,0.16,4507.88,70559.592,2,Summer
1561,09-04-2024,Air_Conditioner,South,Online,17907.49,0.31,3301.6,25746.528,1,Summer
1562,10-04-2024,Washing_Machine,West,Retail,27907.38,0.27,4955.89,52162.296,2,Summer
1563,11-04-2024,Microwave,West,Retail,29109.69,0.28,4187.16,214349.652,7,Summer
1564,12-04-2024,Refrigerator,East,Retail,16972.24,0.28,699.39,101486.304,6,Summer
1565,13-04-2024,Microwave,South,Online,20388.71,0.22,1942.67,30165.852,1,Summer
1566,14-04-2024,Ceiling_Fan,South,Retail,64141.39,0.16,3073.44,292213.86,5,Summer
1567,15-04-2024,Water_Purifier,South,Online,17539.69,0.3,3746.61,51673.752,3,Summer
1568,16-04-2024,Refrigerator,East,Online,7134.3,0.32,2976.51,36107.592,5,Summer
1569,17-04-2024,Ceiling_Fan,South,Retail,52201.62,0.01,4037.59,353814.288,7,Summer
1570,18-04-2024,Washing_Machine,West,Online,78198.73,0.02,1771.95,490166.58,6,Summer
1571,19-04-2024,Refrigerator,South,Online,29841.04,0.34,1327.6,90533.064,3,Summer
1572,20-04-2024,Ceiling_Fan,North,Retail,13899.18,0.1,742.63,33627.864,2,Summer
1573,21-04-2024,Washing_Machine,West,Online,47779.05,0.31,3079.91,303883.776,6,Summer
1574,22-04-2024,Microwave,East,Retail,72976.57,0.14,3598.7,671684.352,9,Summer
1575,23-04-2024,Water_Purifier,South,Online,63804.63,0.04,1967.67,698083.692,11,Summer
1576,24-04-2024,Washing_Machine,North,Retail,51688.69,0.03,3261.13,91907.268,2,Summer
1577,25-04-2024,Air_Conditioner,East,Retail,28629.24,0.05,734.71,249975.156,9,Summer
1578,26-04-2024,Washing_Machine,East,Online,45641.01,0.09,946.82,375720.264,8,Summer
1579,27-04-2024,Washing_Machine,West,Retail,11843.36,0.17,3657.9,112344.816,9,Summer
1580,28-04-2024,Water_Purifier,East,Online,55920.91,0.25,2156.31,164888.856,3,Summer
1581,29-04-2024,Air_Conditioner,East,Online,59382.2,0.35,3521,355705.128,6,Summer
1582,30-04-2024,Ceiling_Fan,East,Retail,77377.37,0.15,4242.75,117727.296,2,Summer
1583,01-05-2024,Ceiling_Fan,East,Online,24529.8,0.18,4336.8,161266.56,7,Summer
1584,02-05-2024,Washing_Machine,South,Retail,6384.23,0.18,1274.75,26118.576,4,Summer
1585,03-05-2024,Air_Conditioner,South,Online,45920.63,0.19,2688.29,353516.292,8,Summer
1586,04-05-2024,Air_Conditioner,South,Online,58009.29,0.18,3802.67,500586.684,9,Summer
1587,05-05-2024,Water_Purifier,South,Retail,64280.56,0,3982.91,330406.404,5,Summer
1588,06-05-2024,Microwave,North,Online,19530.42,0,4031.04,134297.604,7,Summer
1589,07-05-2024,Ceiling_Fan,South,Online,24631.47,0.03,1526.75,58965.888,2,Summer
1590,08-05-2024,Water_Purifier,East,Online,43444.32,0.04,1366.41,237835.56,5,Summer
1591,09-05-2024,Refrigerator,South,Online,29795.06,0.25,3155.06,113891.112,4,Summer
1592,10-05-2024,Ceiling_Fan,South,Online,69538.36,0.07,3834.89,205506.156,3,Summer
1593,11-05-2024,Water_Purifier,West,Online,40532.01,0.31,1936.13,303732.888,7,Summer
1594,12-05-2024,Ceiling_Fan,East,Online,64968.4,0.33,971.17,121852.368,2,Summer
1595,13-05-2024,Microwave,South,Online,48546.48,0.34,3725.36,258439.62,5,Summer
1596,14-05-2024,Refrigerator,South,Retail,62981.76,0.33,1848.64,456307.392,7,Summer
1597,15-05-2024,Microwave,South,Online,29950.47,0.1,1248.63,297837.492,10,Summer
1598,16-05-2024,Refrigerator,North,Online,67356.25,0.18,1164.76,539451.54,8,Summer
1599,17-05-2024,Washing_Machine,South,Retail,25592.92,0.06,1917.09,74633.688,3,Summer
1600,18-05-2024,Water_Purifier,West,Retail,45957.41,0.28,3167.05,331828.428,7,Summer
1601,19-05-2024,Refrigerator,East,Retail,21050.53,0.31,2112.81,60814.164,3,Summer
1602,20-05-2024,Microwave,East,Online,40664.49,0.3,592.98,317725.044,8,Summer
1603,21-05-2024,Ceiling_Fan,South,Retail,28863.14,0.15,936.09,217322.58,8,Summer
1604,22-05-2024,Refrigerator,South,Retail,25002.76,0.27,1807.26,176695.74,7,Summer
1605,23-05-2024,Water_Purifier,South,Online,77523.88,0.03,3468.67,159296.064,2,Summer
1606,24-05-2024,Refrigerator,East,Online,17005.56,0.01,943.32,126162.972,7,Summer
1607,25-05-2024,Air_Conditioner,East,Retail,64049.44,0.26,3022.96,477204.696,7,Summer
1608,26-05-2024,Ceiling_Fan,North,Retail,78812.37,0.15,1039.49,703747.128,9,Summer
1609,27-05-2024,Water_Purifier,West,Online,6492.61,0.35,1452.27,6369.216,1,Summer
1610,28-05-2024,Water_Purifier,North,Online,57427.06,0.03,1274.85,631848.816,11,Summer
1611,29-05-2024,Washing_Machine,West,Online,23968.39,0.3,802.53,27986.472,1,Summer
1612,30-05-2024,Microwave,North,Online,8036.59,0.17,3520.98,52274.364,7,Summer
1613,31-05-2024,Washing_Machine,East,Online,35216.72,0.29,2585.32,217248.264,6,Summer
1614,01-06-2024,Water_Purifier,North,Retail,75141.34,0.29,4239.74,125871.036,2,Monsoon
1615,02-06-2024,Ceiling_Fan,West,Online,5882.38,0.32,945.01,6874.14,1,Monsoon
1616,03-06-2024,Refrigerator,South,Online,49091.43,0.1,1151.3,427554.252,9,Monsoon
1617,04-06-2024,Refrigerator,West,Online,42604.74,0.33,1879.06,152843.508,4,Monsoon
1618,05-06-2024,Ceiling_Fan,South,Online,70503.81,0.05,3946.4,157856.232,2,Monsoon
1619,06-06-2024,Water_Purifier,East,Online,11300.13,0.03,1875.91,103438.092,9,Monsoon
1620,07-06-2024,Refrigerator,West,Retail,56114.45,0.15,2337.88,494666.664,9,Monsoon
1621,08-06-2024,Refrigerator,North,Online,56008.23,0.29,1857.22,299984.412,5,Monsoon
1622,09-06-2024,Refrigerator,West,Retail,55181,0.17,861.01,134714.856,2,Monsoon
1623,10-06-2024,Microwave,South,Online,75675.09,0.29,4727.45,73308.42,1,Monsoon
1624,11-06-2024,Microwave,East,Retail,66731.56,0.26,2968.43,433008.648,6,Monsoon
1625,12-06-2024,Air_Conditioner,North,Retail,8147.95,0.07,4045.25,54115.452,7,Monsoon
1626,13-06-2024,Washing_Machine,West,Online,40331.21,0.33,3462.61,222352.74,6,Monsoon
1627,14-06-2024,Ceiling_Fan,South,Online,34846.48,0.02,2814.14,340894.284,10,Monsoon
1628,15-06-2024,Ceiling_Fan,North,Online,28261.04,0.31,903.55,114849.06,4,Monsoon
1629,16-06-2024,Ceiling_Fan,East,Online,38850.25,0.11,3392.3,87989.7,2,Monsoon
1630,17-06-2024,Air_Conditioner,North,Online,33814.56,0.18,1199.17,314762.556,9,Monsoon
1631,18-06-2024,Microwave,East,Retail,37425.04,0.15,2364.72,225504.816,6,Monsoon
1632,19-06-2024,Water_Purifier,North,Online,78444.64,0.06,3331.01,578487.324,7,Monsoon
1633,20-06-2024,Water_Purifier,West,Online,11647.47,0.13,4020.03,114312.156,10,Monsoon
1634,21-06-2024,Air_Conditioner,South,Retail,74167.32,0.07,3582.7,776741.46,10,Monsoon
1635,22-06-2024,Water_Purifier,West,Online,41017.75,0.07,3521.9,281468.652,7,Monsoon
1636,23-06-2024,Ceiling_Fan,West,Retail,51780.67,0.07,1170.69,212570.484,4,Monsoon
1637,24-06-2024,Washing_Machine,East,Online,67263.72,0.17,2057.58,668206.308,10,Monsoon
1638,25-06-2024,Refrigerator,East,Retail,32034.73,0.28,693.11,197270.952,6,Monsoon
1639,26-06-2024,Microwave,East,Online,37281.64,0.2,3737.65,167353.284,4,Monsoon
1640,27-06-2024,Microwave,West,Retail,35713.89,0.31,4786.64,178566.012,5,Monsoon
1641,28-06-2024,Air_Conditioner,North,Retail,33104.83,0.22,1688.5,146951.88,4,Monsoon
1642,29-06-2024,Microwave,North,Online,74414.7,0.24,894.64,610439.316,8,Monsoon
1643,30-06-2024,Ceiling_Fan,West,Online,67169.74,0.23,2640.07,331581.06,5,Monsoon
1644,01-07-2024,Water_Purifier,West,Online,13175,0.16,4355.14,93092.9,7,Monsoon
1645,02-07-2024,Ceiling_Fan,South,Retail,13109.25,0.24,2983.88,85299.34,7,Monsoon
1646,03-07-2024,Air_Conditioner,East,Retail,37090.21,0.02,710.5,306016.9,8,Monsoon
1647,04-07-2024,Ceiling_Fan,East,Retail,12399.3,0.3,4884.23,65093.7,5,Monsoon
1648,05-07-2024,Water_Purifier,West,Online,51431.98,0.27,4228.92,326415.46,6,Monsoon
1649,06-07-2024,Washing_Machine,West,Online,15776.87,0.09,1092.17,64391.88,4,Monsoon
1650,07-07-2024,Air_Conditioner,North,Retail,44177.99,0.27,4648.09,65530.86,1,Monsoon
1651,08-07-2024,Washing_Machine,West,Online,5541.5,0,2528.1,47557.64,9,Monsoon
1652,09-07-2024,Refrigerator,North,Retail,28744.73,0.08,2173.54,145012.41,5,Monsoon
1653,10-07-2024,Washing_Machine,West,Online,55789.3,0.02,2574.74,117350.37,2,Monsoon
1654,11-07-2024,Refrigerator,South,Online,41302.92,0.27,4255.57,61442.36,1,Monsoon
1655,12-07-2024,Refrigerator,South,Retail,78370.21,0.26,3467.66,141109.82,2,Monsoon
1656,13-07-2024,Washing_Machine,North,Online,70557.78,0.28,766.62,394157.4,6,Monsoon
1657,14-07-2024,Air_Conditioner,East,Online,31930.31,0,4809.22,236211.18,7,Monsoon
1658,15-07-2024,Water_Purifier,South,Online,8411.49,0.18,1165.03,19549.83,2,Monsoon
1659,16-07-2024,Ceiling_Fan,North,Online,68421.97,0.25,3855.06,442466.62,6,Monsoon
1660,17-07-2024,Ceiling_Fan,West,Online,73342.57,0.05,3362.61,246069.49,3,Monsoon
1661,18-07-2024,Water_Purifier,West,Retail,66547.05,0.23,1343.88,416943.23,6,Monsoon
1662,19-07-2024,Refrigerator,North,Online,14596.25,0.03,1268.29,76444.58,5,Monsoon
1663,20-07-2024,Refrigerator,East,Retail,79843.64,0.06,4416.47,569197.47,7,Monsoon
1664,21-07-2024,Air_Conditioner,North,Online,24393.82,0.17,2388.63,89744.03,4,Monsoon
1665,22-07-2024,Microwave,North,Online,59315.37,0.23,3445.59,188366.89,3,Monsoon
1666,23-07-2024,Washing_Machine,South,Retail,73102.62,0.05,2768.32,595320.29,8,Monsoon
1667,24-07-2024,Refrigerator,North,Retail,22676.53,0.06,3773.09,28088.44,1,Monsoon
1668,25-07-2024,Ceiling_Fan,North,Online,73119.39,0.07,2656.59,664549.1,9,Monsoon
1669,26-07-2024,Air_Conditioner,West,Online,28211.12,0.08,1793.21,177361.24,6,Monsoon
1670,27-07-2024,Washing_Machine,South,Retail,78230.99,0.08,2135.23,352114.75,5,Monsoon
1671,28-07-2024,Air_Conditioner,West,Retail,26094.5,0.14,4365.85,149290.34,6,Monsoon
1672,29-07-2024,Washing_Machine,West,Retail,76507.69,0.23,2606.16,123987.96,2,Monsoon
1673,30-07-2024,Washing_Machine,East,Retail,9015.85,0.15,1460.52,43118.31,5,Monsoon
1674,31-07-2024,Water_Purifier,East,Online,58195.4,0.27,4705.72,419127.79,7,Monsoon
1675,01-08-2024,Refrigerator,South,Online,44908.34,0.25,4084.7,104998.78,2,Monsoon
1676,02-08-2024,Air_Conditioner,South,Online,40840.78,0.04,750.5,294073.33,7,Monsoon
1677,03-08-2024,Air_Conditioner,East,Online,21762.07,0.02,4995.24,104815.87,5,Monsoon
1678,04-08-2024,Water_Purifier,East,Online,57919.68,0.31,3627.17,274641.52,5,Monsoon
1679,05-08-2024,Ceiling_Fan,East,Retail,19310.71,0.03,1221.2,53271.79,3,Monsoon
1680,06-08-2024,Ceiling_Fan,East,Retail,46463.13,0.05,1567.25,231036.78,5,Monsoon
1681,07-08-2024,Refrigerator,East,Retail,23993.4,0.01,3616,233278.86,10,Monsoon
1682,08-08-2024,Refrigerator,West,Online,76671.6,0.22,4008.92,164914.16,2,Monsoon
1683,09-08-2024,Microwave,South,Retail,7147.34,0.2,1575.66,38469.87,5,Monsoon
1684,10-08-2024,Water_Purifier,West,Online,19979.62,0.35,1656.36,80263.07,4,Monsoon
1685,11-08-2024,Ceiling_Fan,West,Online,23173.3,0.31,1882.04,97304,4,Monsoon
1686,12-08-2024,Washing_Machine,North,Online,36055.09,0.14,3191.08,202667.62,6,Monsoon
1687,13-08-2024,Air_Conditioner,West,Retail,22454.77,0.13,1273.17,107839.56,5,Monsoon
1688,14-08-2024,Refrigerator,East,Online,41851.18,0.1,969.09,43405.49,1,Monsoon
1689,15-08-2024,Air_Conditioner,East,Online,70434.91,0.05,3554.89,608968.1,9,Monsoon
1690,16-08-2024,Air_Conditioner,North,Retail,58404.76,0.05,4005.94,468445.25,8,Monsoon
1691,17-08-2024,Microwave,North,Online,48497.15,0.05,2754.18,118291.03,2,Monsoon
1692,18-08-2024,Ceiling_Fan,North,Retail,11675.24,0.04,2137.25,52896.78,5,Monsoon
1693,19-08-2024,Refrigerator,North,Online,57049.41,0.08,2444.19,416469,7,Monsoon
1694,20-08-2024,Air_Conditioner,North,Retail,17481.07,0.11,2247.84,152789.78,9,Monsoon
1695,21-08-2024,Refrigerator,West,Online,63977.55,0.34,4819.93,403682.61,6,Monsoon
1696,22-08-2024,Washing_Machine,North,Online,23754.26,0.2,3956.4,172821.42,7,Monsoon
1697,23-08-2024,Microwave,West,Retail,36278.65,0.35,1436.39,57192.83,2,Monsoon
1698,24-08-2024,Washing_Machine,South,Online,31285.27,0.13,2228.85,251231.36,8,Monsoon
1699,25-08-2024,Refrigerator,North,Retail,69411.04,0.16,2948.06,519267.01,7,Monsoon
1700,26-08-2024,Refrigerator,North,Online,14490.83,0.11,3258.44,56650,4,Monsoon
1701,27-08-2024,Ceiling_Fan,West,Retail,47423.37,0.06,2606.83,202861.11,4,Monsoon
1702,28-08-2024,Air_Conditioner,South,Online,15654.62,0.05,4145.57,76429.32,5,Monsoon
1703,29-08-2024,Air_Conditioner,West,Online,57859.69,0.33,3954.23,267701.69,5,Monsoon
1704,30-08-2024,Washing_Machine,West,Online,72880.86,0.35,2773.21,158580.61,2,Monsoon
1705,31-08-2024,Microwave,North,Retail,37595.57,0.02,4344.93,44453.2,1,Monsoon
1706,01-09-2024,Water_Purifier,East,Retail,41606.92,0.05,3879.9,89767.45,2,Monsoon
